National Database Number,Field Number,Common Name,State,County,City,Locality Detail,Latitude,Latitude Units,Longitude,Longitude Units,Findings of Human Interaction,Boat Collision,Shot,Fishery Interaction,Fishery Type,Other Human Interaction,Other Human Int Description,Other Human Int Type,How Determined: External Exam,How Determined: Internal Exam,How Determined: Necropsy,How Determined: Other,How Determined: Describe,Gear Collection,Other Findings upon Level Y/N,Other Findings - Illness Flag,Other Findings - Injury,Other Findings - Pregnant,Other Findings - Other,Other Findings - Descibe,Other Findings Type,Other Findings - Descibe,Observation Date,How Observed,Observation Status,Not Able to Examine,Date of Examination,Condition at Examination,Left at Site,Immediate Release at Site,Relocated,Disentangled,Euthanized at Site,Died at Site,Transferred to Rehabilitation,Date of Initial Disposition,Rehab Facility Name,Died During Transport,Euthanized During Transport,Other,Other Describe,Sick,Injured,Out of Habitat,Deemed Healthy/Releasable,Abandoned/Orphaned,Inaccesible,Location Hazardous to Animal,Location Hazardous Public,Unknown/CBD ,Condition Other,Condition Other Description,Entangled,Condition Comments,Sex,Age Class,Length,Length Units,Length actual/estimate,Weight,Weight Units,Weight actual/estimate,Photos/Videos Taken,Carcass Left at Site,Carcass Buried,Carcass Rendered,Carcass Towed,Carcass Towed Lattitude,Carcass Towed Longitude,Carcass Sunk,Carcass Sunk Lattitude,Carcass Sunk Longitude,Carcass Frozen for Later Exam,Carcass Landfill,Carcass Unknown,Carcass Other,Carcass Other Description,Necropsied,Necropsy Limited,Date of Necropsy,Additional Remarks,
NW-2010-1130219,CRC-1135,"Whale, Bryde's",WA,Mason,Shelton,"Pickering Passage, W Side, N of Squaxin Island",47.2241,decimal degrees,-122.9375,decimal degrees,Y,Y,N,N,,N,,,Y,Y,Y,,"(1) prop wounds on back (R of midline), 402cm from snout. (2) large gaping wound across midline on back (110x95x25), 500cm from snout, sheared off top 7cm of one vertebrae (fragment still attached), and at least one more vertebrae. (3) laceration on L sid",,Y,,Y,,,,,"appears thin, highly negatively buoyant at time of tow (had been dead for 36 hours at that point). Numerous scrapes on L pec fin and along ventral side, concentrated around lower abdomen/tailstock (live stranding and thrashing?). Laying on R side, tipped",12/4/10,Beach or Land,Fresh Dead,N,12/4/10,Fresh Dead,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,,N,N,N,N,N,N,,,,MALE,SUBADULT,1050,cm,Actual,0,,,Y,N,N,N,Y,,,N,,,N,N,N,N,,Y,Limited,12/6/10,"Been live and swimming in south puget sound region since at least 13 November (with injuries). Last seen live on afternoon of 03-Dec, sighted dead at 8am on 04-Dec. Likely stranded live (excavations in substrate around head and numerous cuts on ventral si",
NW-2011-1131015,CRC-1140,"Whale, unidentified baleen",WA,Grays Harbor,Ocean Shores,,47.0653,decimal degrees,-124.1759,decimal degrees,CBD,N,N,N,,N,,,Y,Y,N,,,,,,,,,,,,1/28/11,Beach or Land,Advanced Decomposition,N,1/28/11,Advanced Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,,N,N,N,N,N,N,,,,UNKNOWN,UNKNOWN,,,,0,,,Y,Y,N,N,N,,,N,,,N,N,N,N,,Y,Limited,,Found during January Beach Survey,
NW-2011-1130297,11Er10AprWI-01,"Whale, gray",WA,Island,Whidbey Island,"Admiralty Inlet, approximately 1 mile south of South Whidbey State Park beach access",48.0417,decimal degrees,-122.59506,decimal degrees,CBD,N,N,N,,N,,,Y,N,N,N,,N,CBD,N,N,N,N,,,,4/10/11,Floating,Moderate Decomposition,N,4/10/11,,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,FEMALE,ADULT,1268,cm,estimate,15000,lb,estimate,Y,Y,N,N,N,,,N,,,N,N,N,N,,Y,complete,4/12/11,"The initial report by some hikers was received by the CPSMMSN on the evening of April 9. The report was of a large gray whale floating just offshore approximately 1 mile south of the South Whidbey State Park beach access. Matt Klope and Howard Garrett of the Stranding Network investigated the carcass on Sunday, April 10. The carcass of the adult female was emaciated. No major injuries were noted. The whale was not one of the 10-12 grays that come into our waters to feed for several months each spring. Matt removed some whiskers for possible analysis as well as part of the ""chin"" on the mandible for researchers to check for a possible ""sensory organ"" suspected to be located in that region. A necropsy was performed on April 12 by Cascadia Research Collective and the CPSMMSN. Several scars on the ovary may mean that the female had had several calves. The stomach was empty except for some organic material and small rocks. The intestines were completely empty. There were lots of small nodules throughout the intestine. Samples were taken for analysis. The CPSMMSN collected several blubber samples for testing for levels of dioxins and furans. The strip of baleen from the left side of the jaw was collected. Cascadia Research Collective will prepare the necropsy report. The carcass was left at site at this fairly remote area of beach in an attempt to collect the second strip of baleen at some future date.",
NW-2011-1131024,CRC-1149,"Whale, gray",WA,Grays Harbor,Ocean City,Roosevelt Beach,47.1789,decimal degrees,-124.1987,decimal degrees,CBD,N,N,N,,N,,,Y,Y,Y,,,,Y,,Y,,,,,Bloated; lots of blisters on head;possible shark bite at base of fluke and right pectoral fin.Lots of barnacles and cyamids. Visibly thin. Laying on back/right side.,4/19/11,Beach or Land,Moderate Decomposition,N,4/20/11,Moderate Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,,N,N,N,N,N,N,,,,FEMALE,ADULT,1190,cm,Actual,0,,,N,N,Y,N,N,,,N,,,N,N,N,N,,Y,Limited,4/20/11,Animal was seen rolling in surf the 19th of April. Ocean city State Park/Quinalt Tribe reported to CRC.,
NW-2011-1131026,CRC-1151,"Whale, gray",WA,Grays Harbor,Ocean Shores,just S of Illahee Beach approach,47.0167,decimal degrees,-124.175,decimal degrees,CBD,N,N,N,,N,,,Y,Y,Y,,,,,,,,,,,,4/27/11,Beach or Land,Advanced Decomposition,N,4/28/11,Advanced Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,,N,N,N,N,N,N,,,,FEMALE,ADULT,1210,cm,Actual,0,,,Y,N,Y,N,N,,,N,,,N,N,N,N,,Y,Limited,4/28/11,"first sighted rolling in surf on 27 Apr at 1000, reported at 1200.",
NW-2011-1142298,WDFW2011-090,"Whale, gray",WA,Kitsap,Bremerton,4499 Eriand Pt. Rd.,47.6094,decimal degrees,-122.6923,decimal degrees,Y,N,N,N,,Y,,,Y,Y,Y,,Completed HI Form HI- Yes; Final HI evaluation- 1 ) Improbable. Indications of old healed entanglement scar on fluke. Open ulcer/ lesions on abdomin of unknown origin.,,,,N,,,,,,7/27/11,Beach or Land,Alive,N,7/27/11,Fresh Dead,N,N,N,N,N,N,N,,PAWS Wildlife Center,N,N,N,,N,N,N,,N,N,N,N,N,N,,,,MALE,SUBADULT,1000,cm,Actual,15000,lb,Estimated,Y,N,N,N,N,,,N,,,N,N,N,N,,Y,Complete,7/28/11,"Whale intitally stranded Live. Died shortlyRP noticed at 7:15 AM, eyes moving, tail lobbing. At 7:50 AM passed away. There was report of a live whale swimming in Dyes Inlet the day prior to the stranding.",
NW-2011-1139620,PSU11-11-14-Oo,"Whale, killer",WA,Pacific,Seaview,Seaview beach access,46.3324,decimal degrees,-124.0671,decimal degrees,N,N,N,N,,N,,,Y,N,Y,Y,head x-rays,N,Y,N,N,,Y,"hiatal hernia; edema in main stomach w/thickened wall and creamy yellowish fluid (milk or pus?) present; possible pus in bile duct; yellowish froth in lungs; spleen appeared ""multi-nodular"" and enlarged; perigastric lymph node enlarged",,umbilicus and fetal folds present;,11/14/11,Beach or Land,Fresh Dead,N,11/14/11,Fresh Dead,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,,N,N,N,N,N,N,,,,FEMALE,PUP/CALF,241.8,cm,actual,0,lb,estimate,Y,N,N,N,N,,,N,,,N,N,N,Y,,Y,Complete,11/15/11,,
NW-2012-1139652,PSU12-01-21-Pm,"Whale, sperm",WA,Pacific,Long Beach,just north of 199th Pl,46.44696,decimal degrees,-124.05956,decimal degrees,Y,Y,N,N,,N,,,Y,N,N,N,,N,Y,N,Y,,N,skull severely fractured; back appeared to be broken; hemorrhage at head and right scapula,,,1/21/12,Beach or Land,Advanced Decomposition,N,1/21/12,Advanced Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,,N,N,N,N,N,N,,,,UNKNOWN,SUBADULT,1160,cm,actual,0,lb,estimate,Y,N,Y,N,N,,,N,,,N,N,N,N,,Y,Limited,1/23/12,,
NW-2012-1139653,PSU12-01-22-Er,"Whale, gray",WA,Pacific,Ocean Park,0.4 mile south of Ocean Park access,46.54064,decimal degrees,-124.06097,decimal degrees,Y,N,N,N,,Y,possible entanglement,,Y,N,Y,N,,N,Y,N,Y,,Y,deep cable-like indentation around genital area,,,1/22/12,Beach or Land,Advanced Decomposition,N,1/22/12,Advanced Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,,N,N,N,N,N,N,,,,MALE,PUP/CALF,411,cm,actual,0,lb,estimate,Y,Y,N,N,N,,,N,,,N,N,N,Y,,Y,Complete,1/23/12,,
NW-2012-1139605,PSU12-02-11-Oo,"Whale, killer",WA,Pacific,Oceanside,0.9 mile north of Cranberry Road access,46.40939,decimal degrees,-124.06134,decimal degrees,CBD,N,N,N,,N,,,Y,N,Y,N,,N,Y,N,Y,,Y,"significant trauma/hemorrhage around head, chest, right side, and some internal organs; animal had good body condition",,,2/11/12,Beach or Land,Advanced Decomposition,N,2/11/12,Advanced Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,,N,N,N,N,N,N,,,,FEMALE,SUBADULT,375,cm,actual,0,kg,estimate,Y,N,N,N,N,,,N,,,N,N,N,Y,,Y,Complete,2/12/12,"Animal was identified by NMFS as L112, born in 2009.",
NW-2012-1145795,PSU12-03-09-Er,"Whale, gray",WA,Pacific,Long Beach,0.1 mile south of Bolstad Avenue access,46.3501,decimal degrees,-124.06504,decimal degrees,CBD,N,N,N,,N,,,N,N,N,N,,N,Y,Y,N,N,Y,suspect lymphoma and fungal infection in unidentified tissue (histopathology diagnosis),,,3/9/12,Beach or Land,Advanced Decomposition,N,3/9/12,Advanced Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,MALE,ADULT,1287,cm,actual,0,kg,estimate,Y,N,Y,N,N,,,N,,,N,N,N,Y,field necropsy,Y,limited,3/10/12,,
NW-2012-1142550,12Er22AprCI-01,"Whale, gray",WA,Island,Camano Island,floater in Saratoga Passage towed to NASWI sea plane base,48.28502,decimal degrees,-122.56348,decimal degrees,CBD,N,N,N,,N,,,Y,N,N,N,,N,N,N,N,N,N,,,,4/22/12,Floating,Fresh Dead,N,4/22/12,Fresh Dead,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,MALE,SUBADULT,1125,cm,actual,60000,lb,estimate,Y,N,N,N,N,,,N,,,N,N,N,Y,flensed,Y,limited,4/23/12,"A floating gray whale carcass was reported in Saratoga Passage, off Camano Island on 4/22/12. It was tracked all day by numerous observers before towing arrangements could be made. It was towed to NASWI sea plane base secure area by Deception Pass Tours at 9pm and arrived at the site between 1 and 2 am 4/23/12 when the carcass was secured by Matt Klope. An in situ necropsy was performed on 4/23/12 by Cascadia Research Collective (CRC), WA DFW and CPSMMSN volunteers. The full necropsy report will be prepared by CRC. On the following 2 days, 4/24 and 4/25 the carcass was flensed by CPSMMSN, staff from the Smithsonian Institution and civilian volunteers and the entire skeleton collected. After drying and cleaning, the skeleton will be transferred to the Smithsonian Institution as part of their marine mammal collection. Necropsy: COD unknown. The carcass was a little thin, but in general the animal was in fair health.The blubber appeared to be in good condition-thickness and content. Stomach contained some shrimp and crab, plus grass,bark chips, bits of plastic, string, rope, fabric, etc. The heart muscle appeared to be mushy and decomposing more than the other internal organs. Samples of all tissues were taken for histpathology.",
NW-2012-1151358,MKH2012-047,"Whale, sperm",WA,Clallam,Ozette,0.2 miles south of Cape Alava beach access,48.1636,decimal degrees,-124.733,decimal degrees,CBD,N,N,N,,N,,,Y,Y,Y,,No internal exam and not thorough external exam. Carcass in advanced decomposition. No obvious external trauma.,,,,,,,,,,12/10/12,Beach or Land,Condition Unknown,N,12/15/12,Advanced Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,UNKNOWN,SUBADULT,860,cm,estimate,,,,Y,Y,N,N,N,,,N,,,N,N,N,N,,Y,limited,12/15/12,"Reported to JS on 10-Dec-12 by Billy Noel- secondhand report of dead whale (reported as sperm whale) and dead dolphins or porpoise on ""Ozette Beach"". AA e-mailed Park Rangers and Jessie Huggins called the Park but no one was available to go confirm report. AA and EH hiked out on Saturday to look for carcass. We assumed it would be at Cape Alava somewhere, so hiked there and went towards Cannonball First. Then we went back South of the Cape Alava beach access and found it about .2 miles from trail. Because of very high tides we were unable to take complete measurements or samples on carcass.",
NW-2013-1151662,MBH010713Oo,"Whale, killer",WA,Clallam,Sequim,Strait of Juan de Fuca ~4.5mileson DNWR,48.18102,decimal degrees,-123.11567,decimal degrees,CBD,N,N,N,,N,,,N,N,N,N,,,CBD,N,N,N,N,,,,1/7/13,,Moderate Decomposition,N,1/7/13,Moderate Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,UNKNOWN,PUP/CALF,240,cm,actual,0,kg,actual,Y,N,N,N,N,,,N,,,N,N,N,Y,collected by Brad Hansen,N,,,,
NW-2013-1152469,WDFW2013-006,"Whale, gray",WA,Kitsap,Bremerton,Naval Base Kitsap,47.567,decimal degrees,-122.6,decimal degrees,CBD,N,N,N,,N,,,Y,Y,Y,,,,Y,,Y,N,Y,"Numerous rake marks approx. 5 cm apart on tail stack, light load of barnacles and lice on skin. Dorsal recumbency on right side. No squid jigs, no rod. Emaciated. Back edge of fluke gone. Raw abrasion on venrtal side of fluke approximate 8x 12 inch.",,,1/19/13,Floating,Fresh Dead,N,1/19/13,Fresh Dead,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,MALE,SUBADULT,884,cm,actual,,,,Y,N,N,N,N,,,Y,,,N,N,N,N,Towed offshore to sink 24-Jan-13,Y,complete,1/23/13,"First reported dead on 19-Jan-13 in the Naval Shipyard. Towed to a bay in St. Clair inlet, then towed to Manchester for necropsy on 23-Jan-13. Probably been the same animal that was reported live in the Foss Waterway on 15-Jan-13. also for the last coup",
NW-2013-1151210,CRC-1247,"Whale, gray",WA,Jefferson,Kalaloch,approx 2 miles S of Ruby Beach,47.678,decimal degrees,-124.405,decimal degrees,CBD,N,N,N,,N,,,Y,N,N,,,,,,N,,,,,,2/23/13,Beach or Land,Advanced Decomposition,N,2/24/13,Advanced Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,FEMALE,ADULT,1348,cm,actual,,,,Y,Y,N,N,N,,,N,,,N,N,N,N,,N,,,,
NW-2013-1151211,CRC-1249,"Whale, fin",WA,King,Burien,Seahurst Park,47.481,decimal degrees,-122.3621,decimal degrees,Y,Y,N,N,,N,,,Y,Y,Y,,"HI form completed, final determination: Certain. Depression across back with associated abrasions and large amount of missing skin (not naturally sloughed). R pec fin abraided with broken and exposed bone, red paint on bone and surrounding exposed blubber",,Y,,Y,,Y,"Laying dorsal side up. Eyes intact. All skin and tissues on/around head and thoracic cavity were relatively fresh, rest of body was eviscerated and beat up but not decomposed. Carcass eviscerated: all external and internal tissue and bones were missing f",,,4/13/13,Floating,Fresh Dead,N,4/13/13,Fresh Dead,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,UNKNOWN,ADULT,2000,cm,estimate,,,,Y,N,N,N,Y,,,N,,,N,N,N,N,"towed to Hyde Pt, McNeil Island (47.20442N -122.64142W) by Global Dive and Salvage on 16 Apr.",Y,limited,4/13/13,"reported floating near three tree point to coast guard by several anonymous sources at 0900. RP called CRC at 0930, carcass coming ashore at Seahurst park. Was beached by 1030 in front of playground and educational center. External and partial internal ex",
NW-2013-1151365,MKH2013-005,"Whale, gray",WA,Clallam,Neah Bay,Beach just North of Shi Shi beach access,48.278,decimal degrees,-124.6808,decimal degrees,CBD,N,N,N,,N,,,Y,Y,Y,,,,,,,,,,,,4/14/13,Beach or Land,Moderate Decomposition,N,4/23/13,Moderate Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,FEMALE,SUBADULT,845,cm,actual,,,,Y,Y,N,N,N,,,N,,,N,N,N,N,,Y,limited,4/23/13,"Originally reported to MFM on 14-Apr-13, came from out of town visitor reporting whale at Point of the Arches. Staff from MFM hiked out to Point of the Arches that week and did not see whale. On 4/20/13 volunteers with beach clean-up sighted whale at beach just North of Shi Shi beach access/ Shipwreck Point. AA and JS responded on 23-Apr-13 for exam.",
NW-2013-1154805,MKH2013-007,"Whale, unidentified baleen",WA,Clallam,Neah Bay,Offshore,48.07,decimal degrees,-125.2066,decimal degrees,CBD,N,N,N,,N,,,Y,N,N,,,,,,,,,,,,5/20/13,Floating,Moderate Decomposition,Y,,Moderate Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,UNKNOWN,UNKNOWN,,,,,,,Y,Y,N,N,N,,,N,,,N,N,N,N,,N,,,Large dead whale reported to JS. Cell phone photo sent. Unable to ID species or assess condition or size.,
NW-2013-1151217,CRC-1256,"Whale, humpback",WA,Clallam,La Push,S end 3rd beach,47.8748,decimal degrees,-124.5797,decimal degrees,CBD,N,N,N,,Y,,,Y,Y,Y,,"L lower jaw fractured with possible hemorrhage in surrounding tissue. Possible blunt force trauma (unknown etiology), unable to confirm due to carcass condition.",,Y,,Y,,Y,"Laying on belly, draped over several large rocks. Body curved to the L at the dorsal fin, L jaw fractured. Both eyes appear blugy. Carcass somewhat deflated, 90% of skin on dorsal surface is gone. Moderate healing/healed pock-marks mostly on flanks and ta",,,5/26/13,Beach or Land,Moderate Decomposition,N,5/27/13,Moderate Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,,YEARLING,793,cm,actual,,,,N,Y,N,N,N,,,N,,,N,N,N,N,,Y,limited,5/27/13,"Was laying on back on the 26th, had flipped over onto ventral side by the time of response on the 27th.",
NW-2013-1151218,CRC-1257,"Whale, fin",WA,Grays Harbor,Ocean City,2 miles north of Ocean City Beach access,47.0998,decimal degrees,-124.182,decimal degrees,Y,Y,N,N,,N,,,Y,Y,Y,,"Blunt force trauma, likely ship strike. Massive hemorrhage in blubber and muscle on L mandibles, from mid-jaw and extending back to behind L eye; ~8 L dar red fluid between gum and bone on L upper jaw; good body condition, oily blubber, food remains in d",,Y,,Y,N,Y,"Laying on back and tipped slightly on right side. Penis extruded, abdomen bloated to mid-throat pleats, then collapsed from mid-throat pleats to snout. Nearly entire L rack of baleen on beach, R still in carcass. Blood coming from mouth. Most of skin gone",,,6/12/13,Beach or Land,Advanced Decomposition,N,6/13/13,Advanced Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,MALE,ADULT,2070,cm,actual,,,,Y,Y,N,N,N,,,N,,,N,N,N,N,Ocean City State Park is arranging disposal (probable burial),Y,limited,6/13/13,"reported at 2100 on 12 June. May possibly be same whale reported to NOAA floating ~100 mile off Cape Flattery by Canadian Coast Guard on 31 May. Drift patterns mapped by Canadian Coast Guard estimtated it would be heading south and east. Email from the Royal Canadian Navy below. I am one of the surveillance officers here at the Canadian Forces MARPAC HQ. I am emailing you in regards to the dead whale that you were inquiring about earlier this morning to the Op Centre Watch Floor. The flight crew that spotted the carcass surmised that it was a fin whale carcass, and it was spotted approx. 100 nm West of the mouth of Juan De Fuca Strait (Cape Flattery). It's location was 47 35 N 127 30W at about 10:00 AM on 31 May. Doing some regressive drift modelling going back 3 weeks, we determined that it had made it's way southbound before it was sighted, with the probability that it would continue on its southerly drift pattern. Drift modelling showed that it did not move very far south to the point where it was sighted given no windage effects. As for current position, we have not been able to ascertain its location since first and last sighting on 31 May. Please feel free to ask any questions if you have. Regards, Andrew Vo Sub-Lieutenant | Enseigne de vaisseau 1e classe Surveillance Officer | Officier de surveillance Regional Joint Operations Centre (Pacific) | Centre des opérations conjointes (pacifique) MARPAC/JTFP HQ | FMAR(P)/FOIP QG Chief of Maritime Staff | Chef d'état-major des forces maritimes National Defence | Défense nationale Victoria, Canada V9A 7N2 Andrew.Vo@forces.gc.ca Telephone | Téléphone 250-363-5442 Government of Canada | Gouvernement de Canada",
NW-2013-1151139,CRC-1278,"Whale, gray",WA,Grays Harbor,Grayland,just N of beach approach,46.81,decimal degrees,-124.1037,decimal degrees,Y,Y,N,N,,N,,,Y,Y,Y,N,"Blunt force trauma to left side of rostrum. Abrasions and superficial lacerations with associated bruising and hemorrhage in blubber and underlying muscle; degloving of tissue from bone at site, and shattered areas in L rostral bone. Based on size of impa",N,Y,N,Y,N,Y,"Laying on ventral, tipped slightly to L. carcass beginning to bloat. Areas of tissue",,,7/29/13,Beach or Land,Moderate Decomposition,N,7/30/13,Moderate Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,FEMALE,ADULT,1190,cm,actual,,,,Y,N,N,N,N,,,N,,,N,N,N,N,Westport Aquarium arranging for skeleton collection,Y,limited,7/30/13,"reported in AM of 29 July, in tide zone.",
NW-2013-1153326,CRC-1323,"Whale, humpback",WA,Pacific,South Bend,7601 Hwy 101,46.6782,decimal degrees,-123.9162,decimal degrees,CBD,N,N,N,,N,,,Y,Y,Y,,"Some trauma to lower jaw, both sides @ gape, appears to maybe be related to bite mark on L lower lip",,Y,,Y,N,Y,"bloated, laying on back, 40% of skin missing. Penis slightly extruded, umbilicus slightly swollen. 1 set healed rake marks on underside of tailstock, both eyes present but bulging.There was bruising in the blubber and muscle on each side of the lower lip",,,11/2/13,Beach or Land,Moderate Decomposition,N,11/4/13,Moderate Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,MALE,PUP/CALF,817,cm,actual,,,,Y,Y,N,N,N,,,N,,,N,N,N,N,,Y,limited,11/4/13,reported 11/2 but delayed response due to daylight and tides,
NW-2014-1156764,CRC-1350,"Whale, gray",WA,Pacific,Ocean Park,Just S of Klipsan Beach approach,46.4395,decimal degrees,-124.0596,decimal degrees,N,N,N,N,,N,,,Y,Y,Y,,,,,,N,N,,,,,3/15/14,Beach or Land,Fresh Dead,N,3/17/14,Fresh Dead,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,FEMALE,YEARLING,736,,,,,,Y,Y,N,N,N,,,N,,,N,N,N,N,,Y,limited,3/17/14,first seen rolling in surf on 15 Mar.,
NW-2014-1157839,CRC-1366,"Whale, gray",WA,Grays Harbor,Tahola,"Camp Creek, QIN",47.3845,decimal degrees,-124.3289,decimal degrees,CBD,N,N,N,,N,,,Y,Y,N,N,,N,N,N,N,N,N,,,,5/8/14,Beach or Land,Advanced Decomposition,N,5/29/14,Advanced Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,UNKNOWN,UNKNOWN,1300,cm,estimate,,,,Y,Y,N,N,N,,,N,,,N,N,N,N,,Y,,5/29/14,,
NW-2014-1157829,CRC-1372,"Whale, humpback",WA,Pacific,Grayland,2 mi s of grayland beach access,46.7849,decimal degrees,-124.1036,decimal degrees,CBD,N,N,N,,Y,,,Y,Y,Y,,Bruising at L lower jaw at gape. Unable to see if exteded dorsally due to position of carcass and overhang of throat pleats. Unknown etiology.,,,,N,N,,,,,5/26/14,Beach or Land,Moderate Decomposition,N,5/27/14,Moderate Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,MALE,PUP/CALF,868,cm,actual,,,,Y,Y,N,N,N,,,N,,,N,N,N,N,State Parks plans to bury,Y,limited,5/27/14,first seen rolling in surf on afternoon of 26th,
NW-2014-1159002,MKH2014-009,"Whale, gray",WA,Clallam,Ozette,2 miles north of Norwegian Memorial,48.0671,decimal degrees,-124.6944,decimal degrees,CBD,Y,N,N,,N,,,Y,N,N,,Jaw bone appeared broken and laying in front of carcass. Not able to relocate by the time of response and carcass already in advanced decomposition so unabel to evaluate whether possible boat collision.,,,,,,,,,,6/21/14,Beach or Land,Advanced Decomposition,Y,7/13/14,Advanced Decomposition,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,N,N,N,N,N,,,,UNKNOWN,UNKNOWN,,,,,,,Y,Y,N,N,N,,,N,,,N,N,N,N,,N,,,"Dead whale reported to Bob Campbell, Feiro Marine Life Center. Sighted 2 miles north of Norwegian Memorial. Coordinates given were N 48 4' W 124 42'. In photos skin almost completely gone from carcass, skin weathered and sun baked. Jaw bone appears broken and is separated from rest of carcass. Unknown if break happened pre- or post- mortem, natural (post-mortem) or human caused. JS tried to respond on 13-Jul but were unable to relocate due to tide. By the time of response and carcass already in advanced decomposition so unable to evaluate whether possible boat collision. In August 2014, AA was called for Mora Ranger who reported seeing the carcass while hiking between Rialto and Sand Point.",
